tt0037525,Bandits of the Badlands
tt0038317,Baby Bottleneck
tt0038318,Bacall to Arms
tt0038319,Bad Bascomb
tt0038320,Bad Men of the Border
tt0038321,Badman's Territory
tt0038329,Barber of Seville
tt0038333,Baseball Bugs
tt0038336,Bath Day
tt0038854,Bar-B-Q
tt0039170,Backlash
tt0039173,Bandits of Dark Canyon
tt0039174,Banjo
tt0039287,Barnyard Showdown
tt0039557,Backfire
tt0039900,Bad Men of Thunder Gap
tt0039938,Ballerina
tt0039989,Bad Sister
tt0040031,"Barney Blake, Police Reporter"
tt0040143,Back Alley Oproar
tt0040144,Back Trail
tt0040150,Base Brawl
tt0041004,Backstage with Barry Wood
tt0041093,Baltimore Escapade
tt0041122,Baby Is Here
tt0041144,Bad Boy
tt0041146,Bad Luck Blackie
tt0041147,Badmen of Tombstone
tt0041148,Bad Ol' Putty Tat
tt0041149,Bagdad
tt0041152,Bandit King of Texas
tt0041153,Bandits of El Dorado
tt0041153,Bandits of Eldorado
tt0041156,Barbary Pirate
tt0041162,Batman and Robin
tt0041163,Battleground
tt0042079,Battle Report
tt0042219,Backfire
tt0042224,Bandit Queen
tt0042230,Barricade
tt0042232,Battling Marshal
tt0042352,Basra
tt0042390,Bandit King of Oklahoma
tt0042727,Battle Stripe
tt0043194,Badge 714
tt0043308,Baby Sitters Jitters
tt0043315,Ballot Box Bunny
tt0043317,Bannerline
tt0044156,Baby and Me
tt0044236,Balance Your Budget
tt0044237,Battle of the Ages
tt0044389,Babes in Bagdad
tt0044390,Back at the Front
tt0044394,Bal Tabarin
tt0044396,Barbed Wire
tt0044398,Battle Zone
tt0044400,Battles of Chief Pontiac
tt0044401,Batula
tt0044981,Baghdad on the Subway
tt0045138,Barefoot Savage
tt0045178,Bachelor in Paris
tt0045369,Back That Fact
tt0045369,Back the Fact
tt0045370,Bank on the Stars
tt0045424,Barn Dance
tt0045531,Back to God's Country
tt0045533,Bad Blonde
tt0045534,Bad for Each Other
tt0045538,Bandit Island
tt0045539,Bandits of Corsica
tt0045540,Bandits of the West
tt0045543,Barney's Hungry Cousin
tt0045544,Battle Circus
tt0045827,Baptism of Fire
tt0045992,Bad Man with a Gun
tt0046223,Barbarossa
tt0046579,Background
tt0046739,Baby Buggy Bunny
tt0046740,Baby Butch
tt0046742,Bagdad After Midnite
tt0046743,Bait
tt0046755,Battle of Rogue River
tt0047011,Baton Rouge
tt0047162,Babylon Revisited
tt0047370,Baby Face Killers
tt0047849,Bad Day at Black Rock
tt0047849,Bad Day at Hondo
tt0047852,Bamboo Cross
tt0047860,Battle Cry
tt0047861,Battle Taxi
tt0048068,Barber of Seville
tt0048217,Bar Sinister
tt0048358,"Bat Masterson, Bad Man"
tt0048973,Baby Doll
tt0048975,Back from Eternity
tt0048976,Backlash
tt0048979,Ballerina
tt0048983,Bandido!
tt0048984,Bank Vault 713
tt0048985,Barbary-Coast Bunny
tt0048986,Barbecue Brawl
tt0048988,Basin Street Review
tt0048988,Basin Street Revue
tt0048989,Battle Stations
tt0049333,Bad Blood
tt0049401,Bambuti
tt0049667,Back Trail
tt0049961,Battle Shock
tt0049996,Bachelor Father
tt0050110,Babes and Hoodlums
tt0050155,Baby Face Nelson
tt0050157,Back from the Dead
tt0050159,Badlands of Montana
tt0050160,"Bailout at 43,000"
tt0050162,Bakumatsu taiy̫den
tt0050166,Band of Angels
tt0050171,Battle Hymn
tt0050173,Bayou
tt0051050,Back of Beyond
tt0051209,Battle Hell
tt0051394,Badman's Country
tt0051469,Bad Girls Don't Cry
tt0051721,Bay the Moon
tt0051749,Battle Inferno
tt0051980,Ballad of Narayama
tt0052129,Bandstand
tt0052311,Badge of Evil
tt0052445,Bat Masterson
tt0052588,Barbarian Women
tt0052595,Babette Goes to War
tt0052596,Backwoods Bunny
tt0052600,Ballad of a Soldier
tt0052603,Baton Bunny
tt0052605,Battle Flame
tt0052606,Battle of the Coral Sea
tt0052753,Back to the Wall
tt0053103,Battle Beyond the Sun
tt0053352,Banner in the Sky
tt0053388,Battle in Outer Space
tt0053632,Bandits of Orgosolo
tt0053658,Back to Nature
tt0054649,Babes in Toyland
tt0054651,Bachelor Flat
tt0054652,Bachelor in Paradise
tt0054653,Back Street
tt0054655,Badjao: The Sea Gypsies
tt0054668,Baron of Terror
tt0054671,Battle at Bloody Beach
tt0054904,Bad Boys
tt0054950,Battle of the Worlds
tt0055774,Barabbas
tt0056470,Badlands
tt0056522,Ballad at Dancers' Rock
tt0056846,Bay of Angels
tt0056846,Bay of the Angels
tt0056848,Ballad for a Hoodlum
tt0056851,Banty Raids
tt0056855,Baron Brakola
tt0056888,Battle of the Valiant
tt0057405,Banana Peel
tt0057869,Band of Outsiders
tt0057873,Bartholomew Versus the Wheel
tt0057875,Batman Dracula
tt0058785,Backfire
tt0058930,Baby the Rain Must Fall
tt0058932,Bad Day at Cat Rock
tt0058933,Bad Girls Go to Hell
tt0058937,Ballerina: Part 1
tt0058943,"Baraka X-126,"
tt0058947,Battle of the Bulge
tt0058995,Badmen of the West
tt0059054,Balboa
tt0059601,Ballad of Death Valley
tt0059968,Batman
tt0060138,Balthazar
tt0060148,Bang Bang!
tt0060148,Bang! Bang! You're Dead!
tt0060150,Barrier
tt0060152,Bat Men of Africa
tt0060153,Batman
tt0060153,Batman: The Movie
